entry_ts_ms,entry_t,exit_t,side,entry_price,exit_price,gross_pnl,net_pnl,net_bps,win,signal
1779522436074,31781,32081,short,83.10199737548828,82.1500015258789,0.951995849609375,0.7045938491821289,84.7866322633005,1,0.0219977218657732
1779522437378,31782,32082,short,83.10199737548828,82.1510009765625,0.9509963989257812,0.703592399597168,84.66612377775401,1,0.03404693305492401
1779522437928,31783,32083,short,83.10199737548828,82.1510009765625,0.9509963989257812,0.703592399597168,84.66612377775401,1,0.012832076288759708
1779522437928,31784,32084,short,83.10199737548828,82.1510009765625,0.9509963989257812,0.703592399597168,84.66612377775401,1,0.015643421560525894
1779522438479,31785,32085,short,83.10199737548828,82.1510009765625,0.9509963989257812,0.703592399597168,84.66612377775401,1,0.043533988296985626
1779522438479,31786,32086,short,83.10199737548828,82.1510009765625,0.9509963989257812,0.703592399597168,84.66612377775401,1,0.04935712739825249
1779522440838,31787,32087,short,83.01100158691406,82.1510009765625,0.8600006103515625,0.6126876068115235,73.80800075879438,1,0.013643244281411171
1779522441292,31788,32088,short,82.95999908447266,82.1510009765625,0.8089981079101562,0.5617361068725586,67.71168190353764,1,0.018995516002178192
1779522441669,31789,32089,short,82.95999908447266,82.1510009765625,0.8089981079101562,0.5617361068725586,67.71168190353764,1,0.004871786572039127
1779522442615,31791,32091,short,82.95099639892578,82.1510009765625,0.7999954223632812,0.5527424240112304,66.63481428878755,1,0.01265125535428524
1779522444060,31792,32092,short,82.95700073242188,82.14399719238281,0.8130035400390625,0.565758544921875,68.19901152727681,1,0.01949002966284752
1779522444499,31793,32093,short,82.93000030517578,82.14399719238281,0.7860031127929688,0.5387851181030273,64.96866225977826,1,0.04780210554599762
1779522446192,31795,32095,short,82.91999816894531,82.14399719238281,0.7760009765625,0.528792984008789,63.771465953412104,1,0.027983196079730988
1779522446192,31796,32096,short,82.91999816894531,82.02999877929688,0.8899993896484375,0.6430193939208984,77.54696190547168,1,0.015007908456027508
1779522447983,31797,32097,short,82.91999816894531,82.02999877929688,0.8899993896484375,0.6430193939208984,77.54696190547168,1,0.017793769016861916
1779522448785,31799,32099,short,82.91999816894531,82.12000274658203,0.7999954223632812,0.5528354187011718,66.6709395693422,1,0.03527698665857315
1779522450022,31800,32100,short,83.02100372314453,82.12000274658203,0.9010009765625,0.6537399673461914,78.74392479356911,1,0.02097029611468315
1779522450022,31801,32101,short,83.02100372314453,82.12000274658203,0.9010009765625,0.6537399673461914,78.74392479356911,1,0.040686771273612976
1779522450900,31803,32103,short,83.02100372314453,82.06099700927734,0.9600067138671875,0.7128637161254884,85.86546586484558,1,0.04473279044032097
1779522453247,31804,32104,short,83.02100372314453,82.06099700927734,0.9600067138671875,0.7128637161254884,85.86546586484558,1,0.029652852565050125
1779522455317,31805,32105,short,83.02100372314453,82.06099700927734,0.9600067138671875,0.7128637161254884,85.86546586484558,1,0.0158014465123415
1779522458631,31808,32108,short,83.05999755859375,82.0790023803711,0.9809951782226562,0.7337771759033204,88.34302883113926,1,0.027854032814502716
1779522458631,31809,32109,short,83.05999755859375,82.0790023803711,0.9809951782226562,0.7337771759033204,88.34302883113926,1,0.049038972705602646
1779522645572,32008,32308,long,81.97000122070312,82.08999633789062,0.1199951171875,-0.1261548767089844,-15.39037145666426,0,0.9641947150230408
1779522645845,32009,32309,long,81.9000015258789,82.08999633789062,0.18999481201171875,-0.05608518218994142,-6.848007465814213,0,0.9627459049224854
1779522647150,32011,32311,long,81.87000274658203,82.06199645996094,0.19199371337890625,-0.054000282287597665,-6.595856904359528,0,0.9663434624671936
1779522650045,32017,32317,long,81.81999969482422,82.05000305175781,0.23000335693359375,-0.015916648864746114,-1.9453249723921682,0,0.9514409303665161
1779522654697,32027,32327,long,81.7300033569336,82.0989990234375,0.36899566650390625,0.12306766510009765,15.057831891017187,1,0.9580162763595581
1779522664206,32043,32343,long,81.85299682617188,82.11599731445312,0.26300048828125,0.016915496826171883,2.0665702518008824,1,0.9812840819358826
1779522676046,32059,32359,long,82.02999877929688,82.22000122070312,0.19000244140625,-0.05646755981445312,-6.883769432495063,0,0.9728708267211914
1779522689004,32075,32375,long,82.10900115966797,82.18399810791016,0.0749969482421875,-0.17148004913330078,-20.8844397948336,0,0.9609521627426147
1779527510087,33658,33958,short,82.14700317382812,82.0780029296875,0.069000244140625,-0.17730276489257812,-21.58359502383727,0,0.0487833209335804
1779529312029,33857,34157,short,82.10800170898438,82.27799987792969,-0.1699981689453125,-0.41666217041015624,-50.745623049862196,0,0.040640939027071
1779529322877,33858,34158,short,82.10800170898438,82.27799987792969,-0.1699981689453125,-0.41666217041015624,-50.745623049862196,0,0.022816229611635208
1779529324737,33860,34160,short,82.12799835205078,82.30999755859375,-0.18199920654296875,-0.428747200012207,-52.20475460443277,0,0.03517775610089302
1779529327722,33861,34161,short,82.12799835205078,82.30999755859375,-0.18199920654296875,-0.428747200012207,-52.20475460443277,0,0.03824493661522865
1779529327722,33862,34162,short,82.12799835205078,82.30999755859375,-0.18199920654296875,-0.428747200012207,-52.20475460443277,0,0.024585725739598274
1779529336849,33863,34163,short,82.12799835205078,82.31099700927734,-0.1829986572265625,-0.42974864959716796,-52.326692263337854,0,0.02866123616695404
1779529346540,33864,34164,short,82.12899780273438,82.31099700927734,-0.18199920654296875,-0.42875019836425776,-52.20448438858013,0,0.039787180721759796
1779529348869,33865,34165,short,82.12899780273438,82.3290023803711,-0.20000457763671875,-0.44679158020019527,-54.40119715978319,0,0.03414519131183624
1779529357142,33866,34166,short,82.12899780273438,82.33799743652344,-0.2089996337890625,-0.45580462646484377,-55.49862273488845,0,0.02290964312851429
1779529358713,33867,34167,short,82.10099792480469,82.33899688720703,-0.23799896240234375,-0.4847779541015625,-59.046536139008296,0,0.048678524792194366
1779529361832,33868,34168,short,82.11000061035156,82.33899688720703,-0.22899627685546875,-0.47578427124023437,-57.944740921150654,0,0.04374181106686592
1779529361832,33869,34169,short,82.11000061035156,82.33899688720703,-0.22899627685546875,-0.47578427124023437,-57.944740921150654,0,0.03206183388829231
1779529364488,33870,34170,short,82.11000061035156,82.35299682617188,-0.2429962158203125,-0.4898122100830078,-59.65317335794264,0,0.023946499451994896
1779529371029,33871,34171,short,82.12899780273438,82.35299682617188,-0.2239990234375,-0.47083401489257815,-57.328596170560154,0,0.02909987047314644
1779529371029,33872,34172,short,82.12899780273438,82.36499786376953,-0.23600006103515625,-0.48285905456542966,-58.79276108119677,0,0.036112673580646515
1779529373483,33873,34173,short,82.12899780273438,82.36299896240234,-0.23400115966796875,-0.4808561553955078,-58.54888873117338,0,0.031852010637521744
1779529378299,33874,34174,short,82.12799835205078,82.36299896240234,-0.2350006103515625,-0.48185460662841795,-58.671173813696846,0,0.022593537345528603
1779529379744,33875,34175,short,82.1500015258789,82.36299896240234,-0.2129974365234375,-0.4598734359741211,-55.97972336363886,0,0.03345734253525734
1779529385439,33876,34176,short,82.1500015258789,82.33999633789062,-0.18999481201171875,-0.43682480621337894,-53.174047242807454,0,0.03647265210747719
1779529397239,33877,34177,short,82.1500015258789,82.33999633789062,-0.18999481201171875,-0.43682480621337894,-53.174047242807454,0,0.03542111814022064
1779529400169,33878,34178,short,82.13899993896484,82.3759994506836,-0.23699951171875,-0.48389051055908205,-58.91117628880889,0,0.022732524201273918
1779529414216,33879,34179,short,82.13899993896484,82.3759994506836,-0.23699951171875,-0.48389051055908205,-58.91117628880889,0,0.03433729708194733
1779529427376,33881,34181,short,82.13700103759766,82.37000274658203,-0.233001708984375,-0.4798787155151367,-58.42418270122566,0,0.045101795345544815
1779529434284,33882,34182,short,82.13899993896484,82.35900115966797,-0.220001220703125,-0.46685822296142576,-56.837583037087725,0,0.04641207307577133
1779529464804,33886,34186,short,82.12100219726562,82.37100219726562,-0.25,-0.49686300659179694,-60.50376801275094,0,0.04378631338477135
1779533108025,34225,34525,long,82.37899780273438,82.30799865722656,-0.0709991455078125,-0.317994140625,-38.60136067526242,0,0.9532908797264099
1779533127302,34228,34528,long,82.39600372314453,82.33899688720703,-0.0570068359375,-0.3040808334350586,-36.904803594211714,0,0.9568794369697571
1779533141597,34230,34530,long,82.38899993896484,82.33899688720703,-0.0500030517578125,-0.2970700454711914,-36.057003446002,0,0.9526011943817139
1779533198949,34236,34536,long,82.36100006103516,82.33399963378906,-0.02700042724609375,-0.274029426574707,-33.27174589570699,0,0.9589712619781494
1779533218126,34238,34538,long,82.37300109863281,82.31900024414062,-0.0540008544921875,-0.3010118560791016,-36.54253846095424,0,0.9580866098403931
1779533219926,34239,34539,long,82.37300109863281,82.31900024414062,-0.0540008544921875,-0.3010118560791016,-36.54253846095424,0,0.9523725509643555
1779533236912,34240,34540,long,82.36000061035156,82.30799865722656,-0.052001953125,-0.2989779510498047,-36.301353670974486,0,0.9614483714103699
1779533242031,34241,34541,long,82.3489990234375,82.29000091552734,-0.05899810791015625,-0.30592710876464846,-37.15007011531227,0,0.9699320793151855
1779533250405,34242,34542,long,82.33999633789062,82.27999877929688,-0.05999755859375,-0.30689755249023437,-37.27199005825174,0,0.9609051942825317
1779533252817,34243,34543,long,82.33999633789062,82.27999877929688,-0.05999755859375,-0.30689755249023437,-37.27199005825174,0,0.9611589312553406
1779533261441,34244,34544,long,82.33999633789062,82.2760009765625,-0.063995361328125,-0.3108873596191406,-37.75654280374053,0,0.9702374339103699
1779533275835,34245,34545,long,82.33999633789062,82.2760009765625,-0.063995361328125,-0.3108873596191406,-37.75654280374053,0,0.9652658104896545
1779533284320,34246,34546,long,82.3479995727539,82.28500366210938,-0.06299591064453125,-0.3099139175415039,-37.63466254789796,0,0.9625560641288757
1779533301094,34247,34547,long,82.3479995727539,82.2760009765625,-0.07199859619140625,-0.3188985977172851,-38.725724895786975,0,0.9547678828239441
1779533311395,34248,34548,long,82.3479995727539,82.28500366210938,-0.06299591064453125,-0.3099139175415039,-37.63466254789796,0,0.9560147523880005
1779533336049,34249,34549,long,82.3479995727539,82.28800201416016,-0.05999755859375,-0.30692156219482425,-37.271283308304426,0,0.960594892501831
1779533379853,34251,34551,long,82.32099914550781,82.30400085449219,-0.016998291015625,-0.2639272918701172,-32.06074933609689,0,0.950796365737915
1779533381196,34252,34552,long,82.33000183105469,82.30400085449219,-0.0260009765625,-0.27293898010253903,-33.15182485512676,0,0.9557139277458191
1779533432532,34255,34555,long,82.3479995727539,82.32099914550781,-0.02700042724609375,-0.27399042510986327,-33.27226241455867,0,0.9528174996376038
1779533442800,34256,34556,long,82.35800170898438,82.322998046875,-0.035003662109375,-0.28200765991210935,-34.24168314678103,0,0.9518564343452454
1779533462729,34257,34557,long,82.29000091552734,82.33399963378906,0.04399871826171875,-0.20295928192138674,-24.66390565844437,0,0.9779136776924133
1779533462850,34258,34558,long,82.27300262451172,82.30799865722656,0.03499603271484375,-0.2118929672241211,-25.754860095624064,0,0.970195472240448
1779533463723,34259,34559,long,82.302001953125,82.30799865722656,0.0059967041015625,-0.24092129516601563,-29.272835344057857,0,0.9622387886047363
1779533475914,34260,34560,long,82.302001953125,82.33399963378906,0.0319976806640625,-0.21497232055664062,-26.119938209896503,0,0.9646329283714294
1779533494334,34261,34561,long,82.302001953125,82.36000061035156,0.0579986572265625,-0.1890233459472656,-22.967041075735143,0,0.9607848525047302
1779533507133,34262,34562,long,82.27999877929688,82.33100128173828,0.05100250244140625,-0.1959394989013672,-23.81374596600858,0,0.9543974995613098
1779533542900,34263,34563,long,82.28099822998047,82.33100128173828,0.0500030517578125,-0.19693994903564455,-23.93504615551518,0,0.9529220461845398
1779533552772,34265,34565,long,82.28099822998047,82.31999969482422,0.03900146484375,-0.2079195327758789,-25.269447047145803,0,0.9611707329750061
1779533574893,34267,34567,long,82.28700256347656,82.33100128173828,0.04399871826171875,-0.2029502868652344,-24.663711223249095,0,0.9629331827163696
1779533580885,34268,34568,long,82.26000213623047,82.32099914550781,0.06099700927734375,-0.18590499114990236,-22.599682266239892,0,0.9528869986534119
1779533634388,34272,34572,long,82.27300262451172,82.36000061035156,0.08699798583984375,-0.15999501800537108,-19.446843180815613,0,0.9528084993362427
1779533645952,34273,34573,long,82.27300262451172,82.37100219726562,0.09799957275390625,-0.14901543426513675,-18.112312606996106,0,0.9756134152412415
1779533648310,34274,34574,long,82.27300262451172,82.375,0.10199737548828125,-0.14502562713623046,-17.6273652972309,0,0.9647945761680603
1779533666528,34275,34575,long,82.26000213623047,82.38500213623047,0.125,-0.12203000640869141,-14.834670950603428,0,0.9611409902572632
1779533668281,34276,34576,long,82.25499725341797,82.38500213623047,0.1300048828125,-0.1170201187133789,-14.226505698231767,0,0.9616506099700928
1779533675260,34277,34577,long,82.25499725341797,82.36100006103516,0.1060028076171875,-0.14097418975830078,-17.138677826950243,0,0.9596022963523865
1779533713378,34281,34581,long,82.25399780273438,82.39199829101562,0.13800048828125,-0.10903750610351562,-13.256195323784114,0,0.9543489813804626
1779533750399,34283,34583,long,82.24800109863281,82.37200164794922,0.12400054931640625,-0.122991455078125,-14.953731815394777,0,0.9501564502716064
1779533851653,34289,34589,long,82.2699966430664,82.35399627685547,0.0839996337890625,-0.16297835540771483,-19.810181361111116,0,0.9551543593406677
1779534185323,34308,34608,long,82.30699920654297,82.34100341796875,0.03400421142578125,-0.21298479461669922,-25.876875195295426,0,0.9534971714019775
1779534276544,34313,34613,long,82.33100128173828,82.31999969482422,-0.0110015869140625,-0.2579725875854492,-31.333590454300687,0,0.9552573561668396
1779534324996,34316,34616,long,82.33799743652344,82.37899780273438,0.0410003662109375,-0.2060956268310547,-25.030439559808258,0,0.9582318663597107
1779534334122,34317,34617,long,82.33799743652344,82.37000274658203,0.03200531005859375,-0.21507269287109376,-26.120709704762863,0,0.9526728391647339
1779534369493,34324,34624,long,82.29100036621094,82.33300018310547,0.04199981689453125,-0.20495718383789063,-24.906391090859433,0,0.9512230753898621
1779537313212,34504,34804,long,82.41999816894531,82.67400360107422,0.25400543212890625,0.006237426757812525,0.756785597717072,1,0.952582597732544
1779537331865,34505,34805,long,82.41999816894531,82.67400360107422,0.25400543212890625,0.006237426757812525,0.756785597717072,1,0.9585217833518982
1779537355250,34506,34806,long,82.41200256347656,82.66899871826172,0.25699615478515625,0.009246154785156224,1.1219427386240879,1,0.961683452129364
1779537390235,34507,34807,long,82.41200256347656,82.67400360107422,0.26200103759765625,0.014241027832031239,1.7280283683268478,1,0.9568995237350464
1779537420945,34508,34808,long,82.40499877929688,82.69300079345703,0.28800201416015625,0.040211013793945316,4.879681377296225,1,0.9619197845458984
1779537421126,34509,34809,long,82.40499877929688,82.68900299072266,0.28400421142578125,0.036221206665039085,4.395510855118071,1,0.9672580361366272
1779537428101,34510,34810,long,82.38400268554688,82.69200134277344,0.3079986572265625,0.06023065185546875,7.31096449457115,1,0.9632070660591125
1779537436851,34511,34811,long,82.36499786376953,82.6969985961914,0.332000732421875,0.08424173736572263,10.227856437883627,1,0.9703359007835388
1779537454534,34512,34812,long,82.36499786376953,82.6969985961914,0.332000732421875,0.08424173736572263,10.227856437883627,1,0.9601937532424927
1779537484018,34513,34813,long,82.35900115966797,82.70600128173828,0.3470001220703125,0.09922911834716794,12.048363500037375,1,0.9680670499801636
1779537511567,34514,34814,long,82.35900115966797,82.70600128173828,0.3470001220703125,0.09922911834716794,12.048363500037375,1,0.9705342650413513
1779537555559,34515,34815,long,82.35900115966797,82.72599792480469,0.36699676513671875,0.11918576812744139,14.471492666160195,1,0.9626138806343079
1779537567955,34516,34816,long,82.35199737548828,82.75,0.39800262451171875,0.15015062713623048,18.232785108005427,1,0.9714216589927673
1779537574024,34517,34817,long,82.34500122070312,82.73300170898438,0.38800048828125,0.14018948364257816,17.024650138365875,1,0.970255434513092
1779537586932,34518,34818,long,82.3290023803711,82.73300170898438,0.40399932861328125,0.1562043228149414,18.973182997318048,1,0.9689797759056091
1779537590581,34519,34819,long,82.3290023803711,82.73300170898438,0.40399932861328125,0.1562043228149414,18.973182997318048,1,0.9813439846038818
1779537601257,34520,34820,long,82.3280029296875,82.7490005493164,0.42099761962890625,0.17317161560058592,21.03435154967669,1,0.9815477132797241
1779537606733,34521,34821,long,82.3280029296875,82.7490005493164,0.42099761962890625,0.17317161560058592,21.03435154967669,1,0.9850299954414368
1779537609404,34522,34822,long,82.3489990234375,82.75299835205078,0.40399932861328125,0.15614433288574217,18.961290937040005,1,0.988280177116394
1779537613207,34523,34823,long,82.3489990234375,82.75299835205078,0.40399932861328125,0.15614433288574217,18.961290937040005,1,0.989011287689209
1779537614599,34524,34824,long,82.3489990234375,82.75299835205078,0.40399932861328125,0.15614433288574217,18.961290937040005,1,0.9879854321479797
1779537619251,34525,34825,long,82.30799865722656,82.75299835205078,0.44499969482421875,0.19718569946289063,23.957051888003587,1,0.987695574760437
1779537620988,34526,34826,long,82.31099700927734,82.75299835205078,0.4420013427734375,0.19418434906005858,23.591543793130324,1,0.9828417897224426
1779537624510,34527,34827,long,82.30999755859375,82.72100067138672,0.41100311279296875,0.16325111389160155,19.833691985641053,1,0.9858745336532593
1779537627247,34528,34828,long,82.33899688720703,82.6719970703125,0.33300018310546875,0.08531719207763672,10.361699231593676,1,0.9793033599853516
1779537630347,34529,34829,long,82.33899688720703,82.6719970703125,0.33300018310546875,0.08531719207763672,10.361699231593676,1,0.9853297472000122
1779537639409,34530,34830,long,82.33899688720703,82.6969985961914,0.358001708984375,0.11026871490478515,13.392040111423503,1,0.9878805875778198
1779537646601,34531,34831,long,82.33899688720703,82.6969985961914,0.358001708984375,0.11026871490478515,13.392040111423503,1,0.9876168370246887
1779537653595,34532,34832,long,82.37300109863281,82.68000030517578,0.30699920654296875,0.05926620483398437,7.194858029151987,1,0.99007248878479
1779537656027,34533,34833,long,82.375,82.68000030517578,0.30500030517578125,0.05726530456542969,6.951782041326822,1,0.9908992052078247
1779537671367,34534,34834,long,82.36100006103516,82.71900177001953,0.358001708984375,0.11020270538330079,13.380447699959085,1,0.9859544634819031
1779537671914,34535,34835,long,82.36100006103516,82.7490005493164,0.38800048828125,0.14014148712158203,17.015515476709556,1,0.9871628880500793
1779537675092,34536,34836,long,82.33399963378906,82.72200012207031,0.38800048828125,0.1402224884033203,17.03093363944564,1,0.9856925010681152
1779537680686,34537,34837,long,82.31900024414062,82.7300033569336,0.41100311279296875,0.16322410583496094,19.828242003774704,1,0.9895737767219543
1779537701040,34538,34838,long,82.31900024414062,82.7300033569336,0.41100311279296875,0.16322410583496094,19.828242003774704,1,0.9907989501953125
1779537718600,34539,34839,long,82.31900024414062,82.72000122070312,0.4010009765625,0.15324197387695312,18.615626212960564,1,0.9912238121032715
1779537722747,34540,34840,long,82.30799865722656,82.71900177001953,0.41100311279296875,0.16325711059570314,19.83490222810433,1,0.9908844828605652
1779537729218,34541,34841,long,82.29000091552734,82.71199798583984,0.4219970703125,0.17428307342529295,21.179131302258543,1,0.9900098443031311
1779537731324,34542,34842,long,82.27999877929688,82.71199798583984,0.43199920654296875,0.18429521179199218,22.3985433308446,1,0.9863957166671753
1779537737735,34543,34843,long,82.27999877929688,82.68699645996094,0.4069976806640625,0.15934368896484374,19.366029573269447,1,0.9798178672790527
1779537745540,34544,34844,long,82.2760009765625,82.68699645996094,0.4109954833984375,0.1633454895019531,19.853357912775127,1,0.9785487055778503
1779537748794,34545,34845,long,82.2760009765625,82.68699645996094,0.4109954833984375,0.1633454895019531,19.853357912775127,1,0.982731282711029
1779537753420,34546,34846,long,82.28500366210938,82.68699645996094,0.4019927978515625,0.15433380126953122,18.75600588210205,1,0.9859990477561951
1779537774031,34547,34847,long,82.2760009765625,82.68699645996094,0.4109954833984375,0.1633454895019531,19.853357912775127,1,0.9837508797645569
1779537790939,34548,34848,long,82.28500366210938,82.68699645996094,0.4019927978515625,0.15433380126953122,18.75600588210205,1,0.9861554503440857
1779537796541,34549,34849,long,82.28800201416016,82.68699645996094,0.39899444580078125,0.15133245086669922,18.390585159748788,1,0.9894444346427917
1779537806308,34550,34850,long,82.2979965209961,82.68699645996094,0.38899993896484375,0.14132794952392574,17.172708388820833,1,0.9849148988723755
1779537808168,34551,34851,long,82.30400085449219,82.7490005493164,0.44499969482421875,0.19719769287109373,23.959672776992416,1,0.9842090010643005
1779537834226,34552,34852,long,82.30400085449219,82.7490005493164,0.44499969482421875,0.19719769287109373,23.959672776992416,1,0.9811421036720276
1779537848311,34553,34853,long,82.30400085449219,82.78099822998047,0.47699737548828125,0.22913137817382812,27.83964033278487,1,0.9858092665672302
1779537862490,34554,34854,long,82.30400085449219,82.78099822998047,0.47699737548828125,0.22913137817382812,27.83964033278487,1,0.9873993396759033
1779537898822,34555,34855,long,82.32099914550781,82.79000091552734,0.46900177001953125,0.22110076904296871,26.858368015208182,1,0.9864989519119263
1779537901450,34556,34856,long,82.322998046875,82.79000091552734,0.46700286865234375,0.21909986877441406,26.61466102700218,1,0.9857481122016907
1779537930444,34557,34857,long,82.33399963378906,82.83000183105469,0.496002197265625,0.24800819396972656,30.122208938328615,1,0.9866393208503723
1779537932982,34558,34858,long,82.30799865722656,82.83999633789062,0.5319976806640625,0.2840096893310547,34.50572167521886,1,0.9828230738639832
1779537939748,34559,34859,long,82.30799865722656,82.83999633789062,0.5319976806640625,0.2840096893310547,34.50572167521886,1,0.9761916399002075
1779537949043,34560,34860,long,82.33399963378906,82.86000061035156,0.5260009765625,0.2779469757080078,33.758468791055925,1,0.9713847637176514
1779537957952,34561,34861,long,82.36000061035156,82.86699676513672,0.5069961547851562,0.2589021606445313,31.43542480887145,1,0.9737544059753418
1779537968935,34562,34862,long,82.33100128173828,82.86699676513672,0.5359954833984375,0.2879304885864258,34.97230497672706,1,0.9823811650276184
1779537971407,34563,34863,long,82.33100128173828,82.8479995727539,0.516998291015625,0.2689712905883789,32.66950315203309,1,0.9719417691230774
1779538001050,34564,34864,long,82.33100128173828,82.8479995727539,0.516998291015625,0.2689712905883789,32.66950315203309,1,0.9786897301673889
1779538012149,34565,34865,long,82.31999969482422,82.83999633789062,0.5199966430664062,0.27199665069580076,33.04138140234982,1,0.9839783310890198
1779538022030,34566,34866,long,82.31999969482422,82.83100128173828,0.5110015869140625,0.2630195846557617,31.950872890041904,1,0.9780445694923401
1779538024991,34567,34867,long,82.33100128173828,82.83100128173828,0.5,0.2520069961547851,30.60900416993743,1,0.9838095903396606
1779538035245,34568,34868,long,82.32099914550781,82.86799621582031,0.5469970703125,0.29894007873535156,36.313951705925625,1,0.966374397277832
1779538057159,34569,34869,long,82.3239974975586,82.87999725341797,0.555999755859375,0.3079157638549805,37.40291691546102,1,0.977226972579956
1779538079867,34570,34870,long,82.3499984741211,82.87999725341797,0.529998779296875,0.28188878631591796,34.23057577888152,1,0.9837563037872314
1779538084311,34571,34871,long,82.36000061035156,82.87999725341797,0.5199966430664062,0.2718766479492188,33.01076322661507,1,0.9829597473144531
1779538092930,34572,34872,long,82.36000061035156,82.87999725341797,0.5199966430664062,0.2718766479492188,33.01076322661507,1,0.9857967495918274
1779538112498,34573,34873,long,82.37100219726562,82.87999725341797,0.5089950561523438,0.2608640594482422,31.669404582879025,1,0.9878183603286743
1779538128950,34574,34874,long,82.375,82.91000366210938,0.535003662109375,0.28680865478515627,34.81743912414644,1,0.984509289264679
1779538145485,34575,34875,long,82.38500213623047,82.91000366210938,0.5250015258789062,0.27679651641845704,33.5979255011429,1,0.9814722537994385
1779538164250,34576,34876,long,82.38500213623047,82.91000366210938,0.5250015258789062,0.27679651641845704,33.5979255011429,1,0.9735845327377319
1779538193016,34577,34877,long,82.36100006103516,82.91000366210938,0.5490036010742188,0.30082259368896486,36.52488355727039,1,0.9752609729766846
1779538195101,34578,34878,long,82.38500213623047,82.91000366210938,0.5250015258789062,0.27679651641845704,33.5979255011429,1,0.9873221516609192
1779538204864,34579,34879,long,82.38500213623047,82.91000366210938,0.5250015258789062,0.27679651641845704,33.5979255011429,1,0.9784663319587708
1779538222774,34580,34880,long,82.38899993896484,82.927001953125,0.5380020141601562,0.2897590103149414,35.169623436332486,1,0.9847871661186218
1779538228669,34581,34881,long,82.39199829101562,82.9209976196289,0.5289993286132812,0.2807653350830078,34.0767721267447,1,0.9892470240592957
1779538260962,34582,34882,long,82.36900329589844,82.9209976196289,0.5519943237304688,0.3037833251953125,36.880781973774276,1,0.9840010404586792
1779538265509,34583,34883,long,82.37200164794922,82.927001953125,0.5550003051757812,0.30677429962158204,37.24254521975911,1,0.984880805015564
1779538281917,34584,34884,long,82.39199829101562,82.927001953125,0.535003662109375,0.2867576599121094,34.80406663997354,1,0.9715920090675354
1779538306615,34585,34885,long,82.39199829101562,82.927001953125,0.535003662109375,0.2867576599121094,34.80406663997354,1,0.97578364610672
1779538322982,34586,34886,long,82.3759994506836,82.927001953125,0.5510025024414062,0.3027724990844727,36.75494089340122,1,0.9841810464859009
1779538328097,34587,34887,long,82.36299896240234,82.927001953125,0.5640029907226562,0.3157859878540039,38.34075881551571,1,0.97845458984375
1779538346336,34588,34888,long,82.35399627685547,82.9000015258789,0.5460052490234375,0.29785124969482424,36.16718837705408,1,0.9812459945678711
1779538381043,34589,34889,long,82.35399627685547,82.9000015258789,0.5460052490234375,0.29785124969482424,36.16718837705408,1,0.9849196672439575
1779538399209,34590,34890,long,82.35099792480469,82.87100219726562,0.5200042724609375,0.27191127014160155,33.01857621566235,1,0.9837230443954468
1779538435345,34591,34891,long,82.33100128173828,82.86000061035156,0.5289993286132812,0.2809483261108398,34.12424502763293,1,0.9799980521202087
1779538442440,34592,34892,long,82.3010025024414,82.86000061035156,0.5589981079101562,0.3109771041870117,37.78533611152388,1,0.9772458672523499
1779538442703,34593,34893,long,82.3010025024414,82.8489990234375,0.5479965209960938,0.2999975204467773,36.45125956246743,1,0.9705454707145691
1779538446754,34594,34894,long,82.3010025024414,82.8489990234375,0.5479965209960938,0.2999975204467773,36.45125956246743,1,0.9831098318099976
1779538452545,34595,34895,long,82.3010025024414,82.83799743652344,0.5369949340820312,0.28901793670654297,35.11718301341097,1,0.966431736946106
1779538459722,34596,34896,long,82.28099822998047,82.83799743652344,0.5569992065429688,0.3090422134399414,37.55936608549028,1,0.9774507284164429
1779538479649,34597,34897,long,82.26100158691406,82.83100128173828,0.5699996948242188,0.3220766906738281,39.153023238300015,1,0.9834192991256714
1779538489017,34598,34898,long,82.3010025024414,82.83100128173828,0.529998779296875,0.282035774230957,34.26881394580711,1,0.9812419414520264
1779538489814,34599,34899,long,82.3010025024414,82.83100128173828,0.529998779296875,0.282035774230957,34.26881394580711,1,0.9772623777389526
1779538494111,34600,34900,long,82.30699920654297,82.86900329589844,0.5620040893554688,0.3139590835571289,38.14488276619989,1,0.9564626812934875
1779538498270,34601,34901,long,82.3290023803711,82.86900329589844,0.5400009155273438,0.29193390655517576,35.45942476096111,1,0.9606645107269287
1779538500474,34602,34902,long,82.3290023803711,82.86900329589844,0.5400009155273438,0.29193390655517576,35.45942476096111,1,0.9703390002250671
1779538504464,34603,34903,long,82.3290023803711,82.9000015258789,0.5709991455078125,0.3228701400756836,39.21705969227953,1,0.9661369919776917
1779538512671,34604,34904,long,82.3290023803711,82.9000015258789,0.5709991455078125,0.3228701400756836,39.21705969227953,1,0.9743442535400391
1779538515651,34605,34905,long,82.3290023803711,82.9000015258789,0.5709991455078125,0.3228701400756836,39.21705969227953,1,0.9783249497413635
1779538525609,34606,34906,long,82.3290023803711,82.93099975585938,0.6019973754882812,0.3538063735961914,42.97469462359792,1,0.9787774085998535
1779538530675,34607,34907,long,82.34100341796875,82.9800033569336,0.6389999389648438,0.3906989288330078,47.44889090673239,1,0.9776300191879272
1779538535630,34608,34908,long,82.34100341796875,82.9800033569336,0.6389999389648438,0.3906989288330078,47.44889090673239,1,0.9675095677375793
1779538570879,34609,34909,long,82.34100341796875,82.9800033569336,0.6389999389648438,0.3906989288330078,47.44889090673239,1,0.96657794713974
